complaint_id,product,narrative
11741478,"Money transfer, virtual currency, or money service","I am filing a complaint against Cash App ( Block , Inc. ) due to inadequate customer service and unfair practices, which violate the Consumer Financial Protection Act ( CFPA ). Specifically, Cash App failed to take timely and effective measures to prevent and address fraud on their platform, leaving my account vulnerable and unprotected.

Furthermore, their dispute resolution process was unfair and deceptive, as they did not comply with error resolution requirements under the Electronic Fund Transfer Act ( EFTA ) and Regulation E. These actions have caused significant inconvenience and financial loss, and I seek appropriate redress for these violations."
11577666,"Money transfer, virtual currency, or money service","I am writing to formally express my concerns regarding Zelles handling of disputes, particularly in light of the recent CFPB lawsuit highlighting significant issues with the platform. Despite using Zelle numerous times and reporting discrepancies, my financial institution and Zelle failed to investigate my claims adequately. They informed me that recovering lost funds was impossible and that tracking these transactions was unfeasible. The CFPBs findings indicate that Zelle has not only neglected to protect consumers but has also allowed repeat offenders to exploit the system, leaving users vulnerable to scams. This lack of accountability and transparency is unacceptable and raises serious concerns about consumer safety."
11567521,"Money transfer, virtual currency, or money service","I am writing to formally express my concerns regarding Zelles handling of disputes, particularly in light of the recent CFPB lawsuit highlighting significant issues with the platform. Despite using Zelle numerous times and reporting discrepancies, my financial institution and Zelle failed to investigate my claims adequately. They informed me that recovering lost funds was impossible and that tracking these transactions was unfeasible. The CFPB findings indicate that Zelle has not only neglected to protect consumers but has also allowed repeat offenders to exploit the system, leaving users vulnerable to scams. The lack of accountability and transparency is unnecessary and raises serious concerns about consumer safety."
11519821,"Money transfer, virtual currency, or money service","am writing to formally express my concerns regarding Zelle 's handling of disputes, particularly in light of the recent CFPB lawsuit highlighting significant issues with the platform. Despite using Zelle numerous times and reporting discrepancies, my financial institution and Zelle failed to investigate my claims adequately. They informed me that recovering lost funds was impossible and that tracking these transactions was unfeasible. The CFPB 's findings indicate that Zelle has not only neglected to protect consumers but has also allowed repeat offenders to exploit the system, leaving users vulnerable to scams."
11546897,"Money transfer, virtual currency, or money service",I got scammed {$700.00} on Zelle and they didnt help me at all
11895824,"Money transfer, virtual currency, or money service",I was scammed by a this guy offering a job. He was going to send me money to get cleaning supplies. He asked who I banked with and he already knew my name and everything. He send me XXXX checks I dont remember the amount but as soon as I deposited the checks on the app of golden XXXX I was logged out I couldnt get back into it I havent had my account for about 4 months now. The checks he told me to deposit were in my name. Golden XXXX said my account is being looked over and I have never heard from them since. I just want this all too be sorted out I dont know what to do.
11578264,"Money transfer, virtual currency, or money service","I am writing to formally express my concerns regarding Zelle 's handling of disputes, particularly in light of the recent CFPB lawsuit highlighting significant issues with the platform. Despite using Zelle numerous times and reporting discrepancies, Zelle and my financial institution failed to investigate my claim adequately. They informed me that recovering lost funds was impossible and that tracking these transactions was unfeasible. The CFPB 's findings indicate that Zelle has neglected to protect consumers and allowed repeat offenders to exploit the system, leaving users vulnerable to scams. This unacceptable lack of accountability and transparency raises serious concerns about consumer safety."
11680843,"Money transfer, virtual currency, or money service","I am filing a complaint against Cash App ( Block , Inc. ) due to inadequate customer service and unfair practices, which violate the Consumer Financial Protection Act ( CFPA ). Specifically, Cash App failed to take timely and effective measures to prevent and address fraud on their platform, leaving my account vulnerable and unprotected.

Furthermore, their dispute resolution process was unfair and deceptive, as they did not comply with error resolution requirements under the Electronic Fund Transfer Act ( EFTA ) and Regulation E. These actions have caused significant inconvenience and financial loss, and I seek appropriate redress for these violations"
12108079,"Money transfer, virtual currency, or money service",XX/XX/year> {$350.00} I reported unauthorized charges. It was filed for dispute only to have it denied XX/XX/year> Then again on XX/XX/year> I noticed {$58.00} worth of unauthorized transactions again they filed a dispute only to have it denied XX/XX/year> XXXX
11852136,"Money transfer, virtual currency, or money service",I had XXXX sent to my Coinbase wallet on XX/XX/year> I saw it pending then never appeared in my account then my account was shut down with no explanation. Tried to appeal since I didnt do anything wrong customer service had no answers and were pigeonholing me. With no resolve. I sent them the chain showing the transaction and that all account info was right but no help.
11549955,"Money transfer, virtual currency, or money service","I am writing to formally express my concerns regarding Zelles handling of disputes, particularly in light of the recent CFPB lawsuit highlighting significant issues with the platform. Despite using Zelle numerous times and reporting discrepancies, my financial institution and Zelle failed to investigate my claims adequately. They informed me that recovering lost funds was impossible and that tracking these transactions was unfeasible. The CFPBs findings indicate that Zelle has not only neglected to protect consumers but has also allowed repeat offenders to exploit the system, leaving users vulnerable to scams. This lack of accountability and transparency is unacceptable and raises serious concerns about consumer safety."
8337241,"Money transfer, virtual currency, or money service","I am writing to follow up on the complaint I filed with your respective organization on XXXX XXXX XXXX concerning a fraudulent incident involving Navy Federal Credit Union as my trusted financial institution, where the fraudulent transactions initially came from before being ultimately received by the scammers. I have also attached my first letter. Unfortunately, Navy Federal Credit Unions response remains unsatisfactory, as they never acknowledged nor responded to my complaint despite the urgent attention it needed and the gravity of the situation."
8578362,"Money transfer, virtual currency, or money service","2 fraudulent wired funds where transferred from my Bank of AmericaXXXX acct. on XX/XX/year>. Someone logged into my BofA acct without my consent and wired out a total of XXXX. I have done several fraud claims with BofA in regards to this and they denied my claims over and over. I have Never, Never given my password, pin, email access or bank information to Anyone. These transactions were made Without my consent. Bank of America never called me to verify the wire I never received an alert of what was taking place. They never called, texted, or emailed me to confirm these transactions. Making it very easy for the thieves that took my money without my consent. I have never shared any of my personal or financial information with anyone. Bank of America has failed to tell me where this money was even transferred. They have barely given me any information to help assist me in recovering my funds. I have filed a police report/ and an open claim with my life lock team to get this resolved. In hope of Bank of America will do what is right and return stolen money back to its customer."
10521680,"Money transfer, virtual currency, or money service","On XX/XX/XXXX I received an email from VenMo stating my account had been suspended and I had to upload a copy of my ID. 

Before I even got to do that I received an e-mail within an hour where VenMo notified me they chose to discontinue my service. 

I contacted customer support. On XX/XX/XXXX a customer service representative e-mailed me stating they found XXXX personal accounts for me. If I closed XXXX they'd unfreeze the other. 

I offered to comply but first I'd have to withdraw the funds. As {$340.00} is stuck on this account under this e-mail address and {$0.00} in crypto. I asked them to temporarily unfreeze it or transfer it manually because my account won't let me add a bank account and it won't let me transfer the balance to my debit card on file. 

Then on XX/XX/XXXX the next customer service representative completely reneged on their offer and stated : "" Due to several concerns regarding your account activity, we made the decision to permanently restrict your account. 

As stated in our User Agreement, if we determine, in our sole discretion, that you XXXX have breached our terms, that you or your Account activity present risk or security concerns, we may take actions to protect Venmo and our users. 

Thank you for your understanding. 

Regards, XXXX XXXX [ account XXXX ] Venmo '' They completely ignored my request to transfer out my funds and my request to close this account after I received the funds. They also ignored my request to unfreeze my other account as they originally offered."
9187065,Mortgage,"We put an offer for an investment property in Texas back in XXXX. The deal was supposed to close on XXXX XX/XX/year>. We went through Wells Fargo for mortgage. The bank asked for an extension for XXXX XXXX which the seller agreed. XXXX XXXX afternoon ( Friday before long weekend ), the lender emailed us that we will be able to close on XXXX XXXX, 2024. Now on XXXX XXXX, 2024 ( Tuesday ) morning, the lender dropped a bomb that the Closing Disclosures didn't go out yet so the closing wouldn't be possible before XXXX XXXX, XXXX Wells fargo asked us to request sellers for one more extension which the sellers denied.

The seller decided to terminate the contract and take the house off market. In this whole mess, we would lose about $ XXXX ( misc of XXXX, appraisal fee, inspection fee, credit check fee, property management, home warranty, insurance, etc ). We are trying to recover some of the loss but we would still lose $ XXXX in non refundable fees. 
We as buyers did everything on time and still are the only ones who would be at loss for no fault of ours. 
Can you please help us recover our loss from Wells Fargo for the delay? 

We have the following proofs : XXXX ) The last email on Friday ( XX/XX/year> ) from lender confirming the XXXX close date XXXX ) Email on Tuesday morning that they cant close before XXXX XXXX, 2024"
12483031,Mortgage,"In XX/XX/XXXX, I purchased my first home. In XX/XX/XXXX, I had the first issue with US bank regarding flood insurance. My community XXXX has a flood insurance policy that covers our units. I provided the US Bank with our flood insurance, but was rejected and lender placed flood insurance was put on my account without my knowledge. They did not reach out to me letting me know that the flood insurance policy was supposedly unacceptable, they sent a letter XXXX months later saying they took money out of my escrow account and started charging me for flood insurance. I reached out and spent over XXXX hours on the phone with them over a period of XXXX weeks discussing this. Every time they would give me a different excuse for why it was not acceptable. Excuses ranged from not being able to read that my unit was included in the flood insurance policy ( It was clearly visible ), to not being able to see how many buildings there were ( it was shown ), etc. After speaking with them, they supposedly refunded me although they never gave me a breakdown of what was additionally charged. They said they now knew how to read my policy and this would not happen again. XXXX XXXX the exact same thing happened. XXXX XXXX the exact same thing happened, XX/XX/XXXX, the exact same thing happened. Each year brings a different excuse. They never reach out to me saying theres an issue with it or try to reach out to the insurance company until they place lender insurance on my account. They place the lender insurance on my account and then after placing it will send me a later saying they did so. When i call they will take about XXXX weeks to actually find someone who will reach out and do what they are supposed to do. They further have told me in the past they would put a not on my account to make sure this didn't happen again. They did not put a note to explain how to read my insurance. Per recorded phone calls with employees, the process they should be taking is once they receive an insurance policy, they will review it. If there are issues they will send an email to the customer or reach out to the insurance agency. Neither of those things have ever happened. Once this happens if no resolution occurs then they will place lender based flood insurance on the account. They also never provide me a breakdown of the total amounts they have taken from my account So i can never confirm that I have been totally and completely refunded This causes my mortgage payments to go high. As discussed with the agents, this is reminiscent of a fraud scheme. The Company will place flood insurance on accounts they think they can make money off of and who will not pay attention to their accounts. For example, I am a single white female living alone who has had this happen XXXX years in a row. Additionally, i have spoken to other homeowners in the XXXX and they have all stated the form our HOA provides to us that we provide to the banks on an annual basis is sufficient and they have never had any issues or flood insurance placed on their accounts. These are both male and female homeowners. I spend XXXX hours a year on phone calls with them during my work hours trying to fix this. It is causing me to lose money at my job and not only does the lender placed insurance increase my escrow payment and takes months to get fixed, but they will not compensate me for the time I am losing money not working. Further, we spoke with an insurance agent who provides this policy to our community and they stated the request for additional information that US bank wanted was not a request they had ever received before. I believe the company is committing fraud and unknowing customers are over paying each year. Additionally, i believe they are discriminating against me and not providing me with the proper basic customer service. Further, i believe they have not fully refunded me the amounts they have taken out of my accounts over the last XXXX  years."
8294882,Mortgage,"Greetings, My name is XXXX XXXX and my Loan # is XXXX. Back in XXXX I purchased a home and set up auto pay. After one month I found out my loan would be serviced by LoanCare LLC. I waited for some contact, but apparently the contact information regarding how my loan would be handled and the loan number were mailed to a house I was not living at yet and did not have a mailbox. When I received the initial loan, my current address, email and phone number were given to the originator of the loan.. 
I called in at the start of XXXX, when no one had reached out to me from LoanCare, and I was told everything was good, just make your payments going forward and everything would be fine. 

Later I found out that I was in a 60 day grace period when I started receiving letters to my address that showed I had late fees. I called in and it was explained to me about the grace period and we worked out a repayment plan. On the same call they let me know that since the account was past due, my auto pay would not work. 

In XXXX I went to manually make the XXXX payment and from my bank account I could see the auto pay tried to come out at the same time. There was not enough money to handle the mortgage payment twice. This was attempted again before I could get things cleared up and get the payment in. By the time I could get the payment in, the report to my credit was already going to be made. 

I have since made up the payment, that should have never been behind, and LoanCare customer service removed all the late fees except one. They recommended I write a letter detailing what happened in hopes this situation could be cleared up and my credit be changed to reflect good standing and no late payments. Instead they denied any error in reporting and I assume they feel the situation did not warrant any further steps by them. 

Thank you in advance for your time and consideration. I hope this letter finds you well. 

Very respectfully, XXXX XXXX XXXX XXXX ~ XXXX XXXX"
9396558,Mortgage,"Roundpoint has defrauded me out of XXXX XXXX  dollars and is in violation of multiple mortgage collection laws. 

1 ) Roundpoint has misapplied 5 mortgage payments in the last 13 months.

2 ) Roundpoint does not possess the accounting ability to correct the problems with my accounts. To correct the 5 misapplied payments Roundpoint has made over 40 applications and withdrawls of funds to and from my three accounts with them.

3 ) Roundpoint has defrauded me out of interest savings on extra principal reduction payments I have made on my loans. On multiple occasions Roundpoint misapplied my extra principal reduction payments and then took several months to correct the oversite. In the meantime, Roundpoint charged me interest on the extra principal I paid in advance. i.e. I made an extra principal payment in XXXX which was misapplied, the mistake was not corrected until XXXX, in the meantime I was charged interest on those funds and cheated out of the extra interest savings I was due for the months of XXXX and XXXX. This has been happening over and over again for the last 13 months. Roundpoint is defrauding me out of my rightfully earned interest savings. 
XXXX ) Roundpoint has defrauded me out of multiple unearned late fees. By their own admission Roundpoint does not consider consumers payments as received until they are processed, which may be two or three days after they are actually received. Rooundpoint is defrauding consumners out of unearned late fees. 
5 ) Roundpoint failed to file IRS forms 1098 in a timely manner. Roundpoint has defrauded me by filing inaccurate Form 1098s with the IRS. Roundpoint has defrauded the IRS by not paying penalties for failing to file Form 1098s in a timely manner. Roundpoint has defrauded me by backdating time sensitive tax documents. In XXXX I received incorrect Form 1098s from Roundpoint dated XX/XX/XXXX, in XXXX I received corrected 1098s backdated to the same date in XXXX. Backdating time sensitive IRS documents is fraud. 
XXXX ) Roundpoint has failed to ever send me a XXXX Form 1098 for Loan # XXXX XXXX ) Roundpoint is defrauding me by misreporting my payment history to the credit reporting bureaus. At least 5 times in the last 13 months Roundpoint has defrauded me by misreporting my payment history to the credit bureaus. Every time Roundpoint misapplies my payments they immediately report to the credit bureaus, I am behind in my mortgage payments. When Roundpoint misreports my payment history it shuts down all available credit options for me. XXXX XXXX XXXX XXXX XXXX this is devastating to my business. Roundpoint has caused me irreparable harm by misreporting my payment history and slandering me to the credit reporting agencies.

8 ) Roundpoint is currently showing me behind in my payments and has started the foreclosure process against me.

9 ) Roundpoint is violating mortgage collection laws by sending me and calling with threatening messages of foreclosure when in fact I have fully lived up to my obligations.

Roundpoint does not possess the accounting expertise to correct the mess they have made of my accounts. Roundpoint needs to be audited. If they have been doing this to me over and over again for over a year now, a reasonable person would ask. When is the CFPB going to stop shrugging their regulatory obligation and audit Roundpoints servicing practices? My accounts need to be reviewed by a third party who specializes in these kinds of problems. Clearly Roundpint will only take advantage of consumers when left to self-regulate."
9427505,Mortgage,"SHELLPOINT I informed my mortgage company of my current situation and requested a XXXX a mortgage forbearance of XXXX months or more. I'm looking to apply for a mortgage assistance program, but I don't know which organizations I can get help from. Several organizations I've already visited only accept my information, so I don't know what kind of help they are preparing. Please help ... .If I can receive mortgage assistance, you will be able to overcome the financial difficulties caused by XXXX, but if not, you will live in pain every day with the risk of losing your home."
11707658,Mortgage,Today I received a notice of default and I had not been previously contacted. The company just foreclosed. And now Im in a panic. This is my house. I fell behind because I was paying for caregivers to help take care of my Mom who had XXXX. And she died last year. Im still trying to catch up financially. I told loss prevention this. The lady told me youre loan doesnt qualify for assistance.
8624573,Mortgage,"This company sends me documents with NO LOAN number attached while I've been making payments on MY LOAN and have not missed a payment. 

Why does the company give an acct number of XXXX and I have no idea what that acct is attached to. My principle payments that I pay monthly are being returned. You have a complaint on that and all the documents this fraudulent XXXX continues to say they are fixing the problem and on this end, they are foreclosing on a home that I've owned for decades. 
Also when I try to file a complaint with the local XXXX XXXX, that agency has cut off my ability to file a complaint and has locked me out. In other words, they are supporting the industry of taking people 's homes away. 

attached is the newest statement from SHELLPOINT but where is my loan documents with XXXX that's who my loan is and was with."
10875937,Mortgage,"Currently my estimated equity is over the required 20 % needed to remove my PMI, I asked my lender to remove it Since we are above the 20 % but they will not, They advised us that is mandatory for the 30 years of the Loan, We need it removed to alleviate the PMI cost of {$390.00} extra per month that will help us mange our Mortgage, Currently we have not been late on payments, but it is getting More difficult due to cost of Living."
10849176,Mortgage,"I was wrongly charged for flood insurance after already securing qualifying flood insurance. When I presented this to the mortgage servicer, they said it would be removed from my account. I see that the flood insurance policy was canceled yet I am still be forced to pay escrow payments for the nonexistent policy."
9345569,Mortgage,"Ive requested information on how to remove my PMI many times. Via phone XX/XX/XXXX, XX/XX/XXXX. On XX/XX/XXXX they said they will send the information no later than XXXX hrs. When I did not receive the information I called back and they said they will send it again in the same time frame. I still have not receive the information Loan provider said they will email the information and never did. They asked to confirmed the correct email and it was the correct email. 

The document provided is from there website to request information on removing the PMI. I have clicked it multiple times this year but have not received any information."
11067028,Mortgage,"My mortgage company is responsible for making my property tax payments on time. On XXXX XXXX XXXX they deducted the property tax payment from my escrow account to pay my taxes. As of XXXX XXXX XXXX the tax agency has not received my tax payment. I called my mortgage company ( Loancare ) on XXXX XXXX XXXX to inquire, and I had the case escalated, but I was told that it would take 3-5 business days to "" see if the check had cleared ''. That is not acceptable as I will be charged penalties if the agency doesn't receive my payment by XXXX XXXX XXXX ( two business days from now )."
8670246,Mortgage,Evidence of property insurance has been provided since loan was transfered XX/XX/XXXX Letter from Planet says they will be sure i do not have charges.Yet there is NO PROOF BEEN PROVIDED.Read letter from them 4 letters no detailed payments that were APPLIED WITH PROOF FROM INSURANCE OFFICE EVERY YEAR GIVEN TO PLANET HOME LENDING account had never had impounds for insurance.a 20 % loan to value on a equity line of credit ON property no loan.CONFORMNG 4 plex residential XXXX XXXX XXXX XXXX XXXX XXXX XXXX owner checked in his system shows PLANET HOME LENDING copies being sent automatic.Yet every year they send letter saying they will put insurance.I go get emails from my insurance agent and make him send me copies and them again.The head guy XXXX XXXX year says he will deduct from my account.Planet in the last complaint said THEY WERE SORRY THEY FOUND PROPLEM IT DOES NOT TAKE FROM XX/XX/XXXX TO XX/XX/XXXX TO FIND PROBLEM I have reported to CFPB SHOWING PROOF I need a copy of the charges and reverse charges to be sure there are no charges... I will also send to DEPARTMENT OF INSURANCE AND OTHER AGENCYS TO PROTECT CONSUMER.
8402037,Mortgage,SO CALLED UNEMPLOYMENT MOD APPROVED PUT HAVE TO PAY ALMOST XXXX AND XXXX AFTER???? WHAT KING OF UNEMPLOYMENT MOD IS THIS!!!!!!!!!!!
10915826,Mortgage,"I believe I am a victim of wrongful Foreclosure as well as a predatory loan. My loan servicer PHH mortgage Services was not sending me mortgage statements until they sent me foreclosure papers. When I called the bank, they told me I was missing XXXX, XXXX of XXXX and XXXX of XXXX. I then Paid XXXX of XXXX and they accepted that payment and put it toward XXXX of XXXX According to my mortgage servicer. I Then paid XXXX, and they told me they were sending my Cashier 's check back because they do not accept "" partial Payments '' because they put my loan in foreclosure and said I need to reinstate my loan. I would have been able to pay the payments if I Knew I knew I was behind XXXX, and XXXX of last year. They told me they would send me a reinstatement amount that started at XXXX something and then went up from there. I contacted HUD and they tried to get me a loan Modification or a partial claim where they put the missed payments at the back of the loan, but they declined both my partial claim and loan modification stating my bank XXXX does not do loan modifications or partial claims. Now they want me to sell my house to extend my sale date to XX/XX/XXXX. I was informed that my lender/bank was handing out shady loans around the time that I bought my house. I believe that I may have been a victim of that considering I have been in my house for 18 years and it is still not paid off. Now I am facing a wrongful foreclosure as a result of this."
8479923,Mortgage,"I have a shortage in my escrow which is calculated at {$220.00} per month. Without explanation, Mr. CooperXXXX is charging me {$470.00} a month extra. This is more than 15 % higher than my mortgage. When I attempt to speak with people I am put on hold indefinitely and can not get anywhere."
9561405,Mortgage,"The company shellpoint/NewRez states in the answer to the prior complaint that XXXX XXXX XXXX XXXX requested that I provide documentation related to my prior deferment and that it was XXXX related. I did as requested and called XXXX XXXX XXXX XXXX after my appeal was denied. I was told that while I am to provide evidence, my lender needed to confirm my claim. The lender was unable to confirm the documents that I submitted as they did not have an accurate and complete mortgage file. Therefore, I was denied. Shellpoint is to report accurate and complete information regarding my loan. That is their due diligence. They failed, so they should correct that information with XXXX XXXX XXXX XXXXXXXX. They lender can not make decisions or change outcomes of applications with the program. However, they must be able to validate my independent information with their information on file. They mishandled the application process, they belittled me when I repeatedly called to discuss the matter, it took an inordinate amount of time for them to answer the program, thereby it played the clock down and funds are now low and the application process is closed. Shellpint/NewRez is responsible to mitigate this matter with loan forgiveness or face legal action. CFPB must escalate this matter beyond having lender answer complaints and close report. I am demanding this matter be escalated."
11117623,Mortgage,"Filed XXXX PRO-SE, keeping home submitted modification mulitple times, received an approval on XX/XX/2024, on XX/XX/2024 at XXXX talked to a wellsfargo rep, said was not going to approve mod, wouldnt let me make a payment. Resubmitted mod and said denied!!!!!!!!!!!!! SEE PROOF"
9808937,Mortgage,"I have an adjustable rate mortgage. I am also a XXXX XXXX XXXX that goes onto XXXX XXXX regularly. Recently, the rate for this mortgage was set to adjust to a new high of 7.5 %. I therefore applied for a rate cap of 6 % under the terms of the Servicemembers Civil Relief Act ( SCRA ). I meet the qualifications under the law. However, Bank of America adds stipulations that are not in the law. Specifically, BOA claims I can not apply for SCRA benefits because I was XXXX XXXX in XXXX when I first obtained the mortgage with Countrywide ( BOA bought Countrywide in XXXX ). However, I soon after was XXXX XXXX from XXXX XXXX. I have mostly been a XXXX ever since, but I've joined the XXXX XXXX XXXX and have recently served again on XXXX XXXX, which is when I applied. 

The 50 U.S. Code 3937 states "" An obligation or liability bearing interest at a rate in excess of 6 percent per year that is incurred by a servicemember ... before the servicemember enters military service shall not bear interest at a rate in excess of 6 percent ... '' and 50 U.S. Code 3911 defines military service means... XXXX XXXX, as defined in section 101 ( d ) ( 1 ) of title 10 '' and "" The term period of military service means the period beginning on the date on which a servicemember enters military service and ending on the date on which the servicemember is released from military service or dies while in military service. '' That is, the period of military service ends when one is released from service. I left the service from that previous period when I first obtained the loan with Countrywide. I have since joined the XXXX XXXX XXXX, recently again served on XXXX XXXX ( as defined in USC Title 10 ), and therefore this is an entirely new XXXX XXXX XXXX XXXX XXXX XXXX' as defined by the law. This recent period of service means a loan previously obtained before this service is therefore eligible for the 6 % rate cap. BOA refuses. They told me by phone, they do not consider me to have ever left the service. This is factually false, as I have a XXXX to demonstrate I was XXXX XXXX from the service back in XXXX, thus making my recent service in the XXXX XXXX XXXX a separate and new period of military service. 

BOA is violating the law. They owe me 1.5 % compounded interest excess refunded on my mortgage since my initial application, and a rate cap of 6 % for 1 year following my most recent application, and must honor future claims when I serve again on XXXX XXXX. 

Moreover, if I am a victim of BOA 's failure to follow the law, undoubtedly many other military members are as well. CFPB should consider a thorough investigation into BOA 's SCRA practices. It should be noted, BOA has a history of SCRA violations, and in XX/XX/XXXX, the Office of the Comptroller of the Currency ( OCC ) assessed a {$30.00} XXXX civil money penalty against Bank of America due to SCRA violations. https : //www.occ.gov/newsXXXX"
9656157,Mortgage,I would like to know if Basco Credit is the company that owns my deed of trust now as they profess to buy it from XXXX XXXX XXXX XX/XX/XXXX I have not been paying my second loan since XXXX XXXX XXXX  was purchased by XXXX XXXX XXXX XXXX in XXXX I do not know if my loan were charged off already by XXXX XXXX XXXX  and lender has failed to communicate with us for 15 years and XXXX not be in compliance with disclosure requirements I do not see the connection of XXXX XXXX who sold this note to XXXX which was owned by XXXX before in XXXX
